"age" "sex" "edu" "dm" "smoke_COPD" "bp_lowering" "lipid_lowering" "antithromb" "risk"
72 "Female" "Basic" "0" "0" "0" "0" "0" 6.97676987693113
73 "Female" "Basic" "0" "0" "0" "0" "0" 7.34436377553949
74 "Female" "Basic" "0" "0" "0" "0" "0" 7.72764337765022
75 "Female" "Basic" "0" "0" "0" "0" "0" 8.12672911452493
76 "Female" "Basic" "0" "0" "0" "0" "0" 8.54164702644167
77 "Female" "Basic" "0" "0" "0" "0" "0" 8.97231231591957
78 "Female" "Basic" "0" "0" "0" "0" "0" 9.41851128843203
79 "Female" "Basic" "0" "0" "0" "0" "0" 9.879881701063
80 "Female" "Basic" "0" "0" "0" "0" "0" 10.3558915973226
81 "Female" "Basic" "0" "0" "0" "0" "0" 10.8458167808648
82 "Female" "Basic" "0" "0" "0" "0" "0" 11.3487171747732
83 "Female" "Basic" "0" "0" "0" "0" "0" 11.8634124289134
84 "Female" "Basic" "0" "0" "0" "0" "0" 12.3884572776987
85 "Female" "Basic" "0" "0" "0" "0" "0" 12.9221173158602
30 "Male" "Basic" "0" "0" "0" "0" "0" 0.516501163791698
31 "Male" "Basic" "0" "0" "0" "0" "0" 0.568668082251933
32 "Male" "Basic" "0" "0" "0" "0" "0" 0.626080942275009
33 "Male" "Basic" "0" "0" "0" "0" "0" 0.689262481325991
34 "Male" "Basic" "0" "0" "0" "0" "0" 0.75878652087011
35 "Male" "Basic" "0" "0" "0" "0" "0" 0.835282747213917
36 "Male" "Basic" "0" "0" "0" "0" "0" 0.919421006646157
37 "Male" "Basic" "0" "0" "0" "0" "0" 1.01183751800399
38 "Male" "Basic" "0" "0" "0" "0" "0" 1.113168825647
39 "Male" "Basic" "0" "0" "0" "0" "0" 1.2240623618398
40 "Male" "Basic" "0" "0" "0" "0" "0" 1.34516810858682
41 "Male" "Basic" "0" "0" "0" "0" "0" 1.47712845722504
42 "Male" "Basic" "0" "0" "0" "0" "0" 1.62056613481059
43 "Male" "Basic" "0" "0" "0" "0" "0" 1.77607009949883
44 "Male" "Basic" "0" "0" "0" "0" "0" 1.9441793525447
45 "Male" "Basic" "0" "0" "0" "0" "0" 2.12536467328198
46 "Male" "Basic" "0" "0" "0" "0" "0" 2.32000835604106
47 "Male" "Basic" "0" "0" "0" "0" "0" 2.52838211434646
48 "Male" "Basic" "0" "0" "0" "0" "0" 2.75062341698034
49 "Male" "Basic" "0" "0" "0" "0" "0" 2.98671063069727
50 "Male" "Basic" "0" "0" "0" "0" "0" 3.23643746250558
51 "Male" "Basic" "0" "0" "0" "0" "0" 3.49938731628827
52 "Male" "Basic" "0" "0" "0" "0" "0" 3.77506061996498
53 "Male" "Basic" "0" "0" "0" "0" "0" 4.06339941204902
54 "Male" "Basic" "0" "0" "0" "0" "0" 4.36448030931936
55 "Male" "Basic" "0" "0" "0" "0" "0" 4.67838971194746
56 "Male" "Basic" "0" "0" "0" "0" "0" 5.00523004788193
57 "Male" "Basic" "0" "0" "0" "0" "0" 5.34512604540006
58 "Male" "Basic" "0" "0" "0" "0" "0" 5.69823094411494
59 "Male" "Basic" "0" "0" "0" "0" "0" 6.06473255785002
60 "Male" "Basic" "0" "0" "0" "0" "0" 6.44485910622066
61 "Male" "Basic" "0" "0" "0" "0" "0" 6.83888473502215
62 "Male" "Basic" "0" "0" "0" "0" "0" 7.24713464814341
63 "Male" "Basic" "0" "0" "0" "0" "0" 7.66998977524639
64 "Male" "Basic" "0" "0" "0" "0" "0" 8.1078908994448
65 "Male" "Basic" "0" "0" "0" "0" "0" 8.56134216729412
66 "Male" "Basic" "0" "0" "0" "0" "0" 9.03091389923012
67 "Male" "Basic" "0" "0" "0" "0" "0" 9.51724461189556
68 "Male" "Basic" "0" "0" "0" "0" "0" 10.0210421543839
69 "Male" "Basic" "0" "0" "0" "0" "0" 10.5430838482183
70 "Male" "Basic" "0" "0" "0" "0" "0" 11.0842155059108
71 "Male" "Basic" "0" "0" "0" "0" "0" 11.645349185419
72 "Male" "Basic" "0" "0" "0" "0" "0" 12.2272485815469
73 "Male" "Basic" "0" "0" "0" "0" "0" 12.8298125028996
74 "Male" "Basic" "0" "0" "0" "0" "0" 13.4525554474751
75 "Male" "Basic" "0" "0" "0" "0" "0" 14.09477337959
76 "Male" "Basic" "0" "0" "0" "0" "0" 14.7555157211486
77 "Male" "Basic" "0" "0" "0" "0" "0" 15.4335560844157
78 "Male" "Basic" "0" "0" "0" "0" "0" 16.1273622027575
79 "Male" "Basic" "0" "0" "0" "0" "0" 16.8350656815263
80 "Male" "Basic" "0" "0" "0" "0" "0" 17.5544323854694
81 "Male" "Basic" "0" "0" "0" "0" "0" 18.2828345014876
82 "Male" "Basic" "0" "0" "0" "0" "0" 19.0172255638592
83 "Male" "Basic" "0" "0" "0" "0" "0" 19.7541199976559
84 "Male" "Basic" "0" "0" "0" "0" "0" 20.4895790154305
85 "Male" "Basic" "0" "0" "0" "0" "0" 21.2192049774793
30 "Female" "Postgraduate" "1" "0" "0" "0" "0" 0.361481688771014
31 "Female" "Postgraduate" "1" "0" "0" "0" "0" 0.394348813233029
32 "Female" "Postgraduate" "1" "0" "0" "0" "0" 0.430194694812949
33 "Female" "Postgraduate" "1" "0" "0" "0" "0" 0.469287499147135
34 "Female" "Postgraduate" "1" "0" "0" "0" "0" 0.511919196927818
35 "Female" "Postgraduate" "1" "0" "0" "0" "0" 0.558407613838164
36 "Female" "Postgraduate" "1" "0" "0" "0" "0" 0.609086480033667
37 "Female" "Postgraduate" "1" "0" "0" "0" "0" 0.664262527734106
38 "Female" "Postgraduate" "1" "0" "0" "0" "0" 0.724236553454071
39 "Female" "Postgraduate" "1" "0" "0" "0" "0" 0.789310174670219
40 "Female" "Postgraduate" "1" "0" "0" "0" "0" 0.859781657045457
41 "Female" "Postgraduate" "1" "0" "0" "0" "0" 0.935940990488078
42 "Female" "Postgraduate" "1" "0" "0" "0" "0" 1.01806417391848
43 "Female" "Postgraduate" "1" "0" "0" "0" "0" 1.10640668282594
44 "Female" "Postgraduate" "1" "0" "0" "0" "0" 1.20119611216025
45 "Female" "Postgraduate" "1" "0" "0" "0" "0" 1.3026240101011
46 "Female" "Postgraduate" "1" "0" "0" "0" "0" 1.41083694591799
47 "Female" "Postgraduate" "1" "0" "0" "0" "0" 1.52592688741623
48 "Female" "Postgraduate" "1" "0" "0" "0" "0" 1.6479210000596
49 "Female" "Postgraduate" "1" "0" "0" "0" "0" 1.7767710201815
50 "Female" "Postgraduate" "1" "0" "0" "0" "0" 1.91234239783379
51 "Female" "Postgraduate" "1" "0" "0" "0" "0" 2.05440344952186
52 "Female" "Postgraduate" "1" "0" "0" "0" "0" 2.2026934302578
53 "Female" "Postgraduate" "1" "0" "0" "0" "0" 2.35719205585167
54 "Female" "Postgraduate" "1" "0" "0" "0" "0" 2.51795617448327
55 "Female" "Postgraduate" "1" "0" "0" "0" "0" 2.68505473469673
56 "Female" "Postgraduate" "1" "0" "0" "0" "0" 2.85857219770969
57 "Female" "Postgraduate" "1" "0" "0" "0" "0" 3.03861202499656
58 "Female" "Postgraduate" "1" "0" "0" "0" "0" 3.22530022368117
59 "Female" "Postgraduate" "1" "0" "0" "0" "0" 3.41878893598565
60 "Female" "Postgraduate" "1" "0" "0" "0" "0" 3.6192600629451
61 "Female" "Postgraduate" "1" "0" "0" "0" "0" 3.82692891668151
62 "Female" "Postgraduate" "1" "0" "0" "0" "0" 4.04204789960668
63 "Female" "Postgraduate" "1" "0" "0" "0" "0" 4.26491021287495
64 "Female" "Postgraduate" "1" "0" "0" "0" "0" 4.49585360011041
65 "Female" "Postgraduate" "1" "0" "0" "0" "0" 4.73526413578253
66 "Female" "Postgraduate" "1" "0" "0" "0" "0" 4.98358007048746
67 "Female" "Postgraduate" "1" "0" "0" "0" "0" 5.24129574770588
68 "Female" "Postgraduate" "1" "0" "0" "0" "0" 5.50896560824261
69 "Female" "Postgraduate" "1" "0" "0" "0" "0" 5.78720829939688
70 "Female" "Postgraduate" "1" "0" "0" "0" "0" 6.07671090584201
71 "Female" "Postgraduate" "1" "0" "0" "0" "0" 6.37823331806955
72 "Female" "Postgraduate" "1" "0" "0" "0" "0" 6.69250848141633
73 "Female" "Postgraduate" "1" "0" "0" "0" "0" 7.01989446561882
74 "Female" "Postgraduate" "1" "0" "0" "0" "0" 7.36061702569926
75 "Female" "Postgraduate" "1" "0" "0" "0" "0" 7.71485690170782
76 "Female" "Postgraduate" "1" "0" "0" "0" "0" 8.08274136459546
77 "Female" "Postgraduate" "1" "0" "0" "0" "0" 8.46433485790123
78 "Female" "Postgraduate" "1" "0" "0" "0" "0" 8.85962870082321
79 "Female" "Postgraduate" "1" "0" "0" "0" "0" 9.26852983213456
80 "Female" "Postgraduate" "1" "0" "0" "0" "0" 9.69084859320847
81 "Female" "Postgraduate" "1" "0" "0" "0" "0" 10.1262855730748
82 "Female" "Postgraduate" "1" "0" "0" "0" "0" 10.5744175699713
83 "Female" "Postgraduate" "1" "0" "0" "0" "0" 11.0346827633368
84 "Female" "Postgraduate" "1" "0" "0" "0" "0" 11.5063652387044
85 "Female" "Postgraduate" "1" "0" "0" "0" "0" 11.9885790664755
30 "Male" "Postgraduate" "1" "0" "0" "0" "0" 0.662308788646177
31 "Male" "Postgraduate" "1" "0" "0" "0" "0" 0.722400092258483
32 "Male" "Postgraduate" "1" "0" "0" "0" "0" 0.787913450100754
33 "Male" "Postgraduate" "1" "0" "0" "0" "0" 0.859332472956838
34 "Male" "Postgraduate" "1" "0" "0" "0" "0" 0.937182851977667
35 "Male" "Postgraduate" "1" "0" "0" "0" "0" 1.02203582141376
36 "Male" "Postgraduate" "1" "0" "0" "0" "0" 1.11448966203772
37 "Male" "Postgraduate" "1" "0" "0" "0" "0" 1.21509108977724
38 "Male" "Postgraduate" "1" "0" "0" "0" "0" 1.32437349896259
39 "Male" "Postgraduate" "1" "0" "0" "0" "0" 1.44286900294631
40 "Male" "Postgraduate" "1" "0" "0" "0" "0" 1.57110050328792
41 "Male" "Postgraduate" "1" "0" "0" "0" "0" 1.70957239523742
42 "Male" "Postgraduate" "1" "0" "0" "0" "0" 1.85875985082518
43 "Male" "Postgraduate" "1" "0" "0" "0" "0" 2.01909665042015
44 "Male" "Postgraduate" "1" "0" "0" "0" "0" 2.19096157108347
45 "Male" "Postgraduate" "1" "0" "0" "0" "0" 2.37466338572289
46 "Male" "Postgraduate" "1" "0" "0" "0" "0" 2.57042458090217
47 "Male" "Postgraduate" "1" "0" "0" "0" "0" 2.77836396269769
48 "Male" "Postgraduate" "1" "0" "0" "0" "0" 2.99847838822681
49 "Male" "Postgraduate" "1" "0" "0" "0" "0" 3.23062393381788
50 "Male" "Postgraduate" "1" "0" "0" "0" "0" 3.47449688704549
51 "Male" "Postgraduate" "1" "0" "0" "0" "0" 3.72961502618785
52 "Male" "Postgraduate" "1" "0" "0" "0" "0" 3.99544109878834
53 "Male" "Postgraduate" "1" "0" "0" "0" "0" 4.27186701562207
54 "Male" "Postgraduate" "1" "0" "0" "0" "0" 4.55891756352823
55 "Male" "Postgraduate" "1" "0" "0" "0" "0" 4.85663243410054
56 "Male" "Postgraduate" "1" "0" "0" "0" "0" 5.16507153019627
57 "Male" "Postgraduate" "1" "0" "0" "0" "0" 5.48432025140241
58 "Male" "Postgraduate" "1" "0" "0" "0" "0" 5.81449470678479
59 "Male" "Postgraduate" "1" "0" "0" "0" "0" 6.15574680810692
60 "Male" "Postgraduate" "1" "0" "0" "0" "0" 6.50826920165156
61 "Male" "Postgraduate" "1" "0" "0" "0" "0" 6.87230000151757
62 "Male" "Postgraduate" "1" "0" "0" "0" "0" 7.24812729151159
63 "Male" "Postgraduate" "1" "0" "0" "0" "0" 7.6360933662465
64 "Male" "Postgraduate" "1" "0" "0" "0" "0" 8.03659868453338
65 "Male" "Postgraduate" "1" "0" "0" "0" "0" 8.45010550938833
66 "Male" "Postgraduate" "1" "0" "0" "0" "0" 8.87714120874593
67 "Male" "Postgraduate" "1" "0" "0" "0" "0" 9.31830118909054
68 "Male" "Postgraduate" "1" "0" "0" "0" "0" 9.77425143050185
69 "Male" "Postgraduate" "1" "0" "0" "0" "0" 10.2457305859148
70 "Male" "Postgraduate" "1" "0" "0" "0" "0" 10.733551599573
71 "Male" "Postgraduate" "1" "0" "0" "0" "0" 11.2386027896052
72 "Male" "Postgraduate" "1" "0" "0" "0" "0" 11.7616698171933
73 "Male" "Postgraduate" "1" "0" "0" "0" "0" 12.3028378191227
74 "Male" "Postgraduate" "1" "0" "0" "0" "0" 12.8619109543938
75 "Male" "Postgraduate" "1" "0" "0" "0" "0" 13.4385601814961
76 "Male" "Postgraduate" "1" "0" "0" "0" "0" 14.0323062997901
77 "Male" "Postgraduate" "1" "0" "0" "0" "0" 14.642502019256
78 "Male" "Postgraduate" "1" "0" "0" "0" "0" 15.2683132120081
79 "Male" "Postgraduate" "1" "0" "0" "0" "0" 15.9086995630571
80 "Male" "Postgraduate" "1" "0" "0" "0" "0" 16.5623949137607
81 "Male" "Postgraduate" "1" "0" "0" "0" "0" 17.2278876799082
82 "Male" "Postgraduate" "1" "0" "0" "0" "0" 17.9034018276387
83 "Male" "Postgraduate" "1" "0" "0" "0" "0" 18.586879003964
84 "Male" "Postgraduate" "1" "0" "0" "0" "0" 19.2759625431464
85 "Male" "Postgraduate" "1" "0" "0" "0" "0" 19.967984202943
30 "Female" "Tertiary" "1" "0" "0" "0" "0" 0.427139599279042
31 "Female" "Tertiary" "1" "0" "0" "0" "0" 0.465955115307019
32 "Female" "Tertiary" "1" "0" "0" "0" "0" 0.50828449038318
33 "Female" "Tertiary" "1" "0" "0" "0" "0" 0.554443315292285
34 "Female" "Tertiary" "1" "0" "0" "0" "0" 0.604775055594581
35 "Female" "Tertiary" "1" "0" "0" "0" "0" 0.659653425518064
36 "Female" "Tertiary" "1" "0" "0" "0" "0" 0.719470584632074
37 "Female" "Tertiary" "1" "0" "0" "0" "0" 0.78458643446093
38 "Female" "Tertiary" "1" "0" "0" "0" "0" 0.855353448330457
39 "Female" "Tertiary" "1" "0" "0" "0" "0" 0.932124596589195
40 "Female" "Tertiary" "1" "0" "0" "0" "0" 1.01524836348642
41 "Female" "Tertiary" "1" "0" "0" "0" "0" 1.10506287681878
42 "Female" "Tertiary" "1" "0" "0" "0" "0" 1.20188910497346
43 "Female" "Tertiary" "1" "0" "0" "0" "0" 1.30602309331674
44 "Female" "Tertiary" "1" "0" "0" "0" "0" 1.41772723425258
45 "Female" "Tertiary" "1" "0" "0" "0" "0" 1.5372205930106
46 "Female" "Tertiary" "1" "0" "0" "0" "0" 1.66466834444008
47 "Female" "Tertiary" "1" "0" "0" "0" "0" 1.80017041466403
48 "Female" "Tertiary" "1" "0" "0" "0" "0" 1.94374946496878
49 "Female" "Tertiary" "1" "0" "0" "0" "0" 2.09533840300549
50 "Female" "Tertiary" "1" "0" "0" "0" "0" 2.25476765710775
51 "Female" "Tertiary" "1" "0" "0" "0" "0" 2.42175250172511
52 "Female" "Tertiary" "1" "0" "0" "0" "0" 2.59597327073105
53 "Female" "Tertiary" "1" "0" "0" "0" "0" 2.7773923252113
54 "Female" "Tertiary" "1" "0" "0" "0" "0" 2.96606145074423
55 "Female" "Tertiary" "1" "0" "0" "0" "0" 3.16204513229132
56 "Female" "Tertiary" "1" "0" "0" "0" "0" 3.36542437466317
57 "Female" "Tertiary" "1" "0" "0" "0" "0" 3.5763005782885
58 "Female" "Tertiary" "1" "0" "0" "0" "0" 3.79479944518557
59 "Female" "Tertiary" "1" "0" "0" "0" "0" 4.02107489389416
60 "Female" "Tertiary" "1" "0" "0" "0" "0" 4.25531296619041
61 "Female" "Tertiary" "1" "0" "0" "0" "0" 4.49773571251158
62 "Female" "Tertiary" "1" "0" "0" "0" "0" 4.74860504699858
63 "Female" "Tertiary" "1" "0" "0" "0" "0" 5.0082265667645
64 "Female" "Tertiary" "1" "0" "0" "0" "0" 5.27695333326826
65 "Female" "Tertiary" "1" "0" "0" "0" "0" 5.55518961636569
66 "Female" "Tertiary" "1" "0" "0" "0" "0" 5.84339460359151
67 "Female" "Tertiary" "1" "0" "0" "0" "0" 6.14208607835902
68 "Female" "Tertiary" "1" "0" "0" "0" "0" 6.45184407091372
69 "Female" "Tertiary" "1" "0" "0" "0" "0" 6.77331448491394
70 "Female" "Tertiary" "1" "0" "0" "0" "0" 7.10721270028773
71 "Female" "Tertiary" "1" "0" "0" "0" "0" 7.45432714938522
72 "Female" "Tertiary" "1" "0" "0" "0" "0" 7.81540170764518
73 "Female" "Tertiary" "1" "0" "0" "0" "0" 8.19073057307216
74 "Female" "Tertiary" "1" "0" "0" "0" "0" 8.5804403597037
75 "Female" "Tertiary" "1" "0" "0" "0" "0" 8.98459069179119
76 "Female" "Tertiary" "1" "0" "0" "0" "0" 9.40316334966754
77 "Female" "Tertiary" "1" "0" "0" "0" "0" 9.83605041970093
78 "Female" "Tertiary" "1" "0" "0" "0" "0" 10.283041449801
79 "Female" "Tertiary" "1" "0" "0" "0" "0" 10.7438096382585
80 "Female" "Tertiary" "1" "0" "0" "0" "0" 11.2178971172225
81 "Female" "Tertiary" "1" "0" "0" "0" "0" 11.7046994339409
82 "Female" "Tertiary" "1" "0" "0" "0" "0" 12.2034493841031
83 "Female" "Tertiary" "1" "0" "0" "0" "0" 12.7132004132311
84 "Female" "Tertiary" "1" "0" "0" "0" "0" 13.2328098748912
85 "Female" "Tertiary" "1" "0" "0" "0" "0" 13.7609225190406
30 "Male" "Tertiary" "1" "0" "0" "0" "0" 0.782325121586182
31 "Male" "Tertiary" "1" "0" "0" "0" "0" 0.853238955528297
32 "Male" "Tertiary" "1" "0" "0" "0" "0" 0.930538919501829
33 "Male" "Tertiary" "1" "0" "0" "0" "0" 1.01479228315368
34 "Male" "Tertiary" "1" "0" "0" "0" "0" 1.10661523735851
35 "Male" "Tertiary" "1" "0" "0" "0" "0" 1.20667683614828
36 "Male" "Tertiary" "1" "0" "0" "0" "0" 1.31567701236366
37 "Male" "Tertiary" "1" "0" "0" "0" "0" 1.434253709345
38 "Male" "Tertiary" "1" "0" "0" "0" "0" 1.56302787944319
39 "Male" "Tertiary" "1" "0" "0" "0" "0" 1.70261753373607
40 "Male" "Tertiary" "1" "0" "0" "0" "0" 1.85362822582762
41 "Male" "Tertiary" "1" "0" "0" "0" "0" 2.01664193000089
42 "Male" "Tertiary" "1" "0" "0" "0" "0" 2.19220425150589
43 "Male" "Tertiary" "1" "0" "0" "0" "0" 2.38080994335242
44 "Male" "Tertiary" "1" "0" "0" "0" "0" 2.58288674995982
45 "Male" "Tertiary" "1" "0" "0" "0" "0" 2.79877765363978
46 "Male" "Tertiary" "1" "0" "0" "0" "0" 3.02872166496461
47 "Male" "Tertiary" "1" "0" "0" "0" "0" 3.27283337185548
48 "Male" "Tertiary" "1" "0" "0" "0" "0" 3.53108154332787
49 "Male" "Tertiary" "1" "0" "0" "0" "0" 3.80326717015267
50 "Male" "Tertiary" "1" "0" "0" "0" "0" 4.08900141338359
51 "Male" "Tertiary" "1" "0" "0" "0" "0" 4.38768401918699
52 "Male" "Tertiary" "1" "0" "0" "0" "0" 4.6986485364774
53 "Male" "Tertiary" "1" "0" "0" "0" "0" 5.02172955658956
54 "Male" "Tertiary" "1" "0" "0" "0" "0" 5.35691413615839
55 "Male" "Tertiary" "1" "0" "0" "0" "0" 5.70420298239517
56 "Male" "Tertiary" "1" "0" "0" "0" "0" 6.06361622471682
57 "Male" "Tertiary" "1" "0" "0" "0" "0" 6.43519908413662
58 "Male" "Tertiary" "1" "0" "0" "0" "0" 6.81902737085301
59 "Male" "Tertiary" "1" "0" "0" "0" "0" 7.21521274563993
60 "Male" "Tertiary" "1" "0" "0" "0" "0" 7.6239076858314
61 "Male" "Tertiary" "1" "0" "0" "0" "0" 8.04531010156333
62 "Male" "Tertiary" "1" "0" "0" "0" "0" 8.47966755215655
63 "Male" "Tertiary" "1" "0" "0" "0" "0" 8.9272810158035
64 "Male" "Tertiary" "1" "0" "0" "0" "0" 9.38850816778689
65 "Male" "Tertiary" "1" "0" "0" "0" "0" 9.86376612308634
66 "Male" "Tertiary" "1" "0" "0" "0" "0" 10.3535335982309
67 "Male" "Tertiary" "1" "0" "0" "0" "0" 10.8583524444919
68 "Male" "Tertiary" "1" "0" "0" "0" "0" 11.3788284998951
69 "Male" "Tertiary" "1" "0" "0" "0" "0" 11.9156317010295
70 "Male" "Tertiary" "1" "0" "0" "0" "0" 12.4694953872888
71 "Male" "Tertiary" "1" "0" "0" "0" "0" 13.0412147201032
72 "Male" "Tertiary" "1" "0" "0" "0" "0" 13.6314392496201
73 "Male" "Tertiary" "1" "0" "0" "0" "0" 14.239986302089
74 "Male" "Tertiary" "1" "0" "0" "0" "0" 14.8663254407637
75 "Male" "Tertiary" "1" "0" "0" "0" "0" 15.5097482363223
76 "Male" "Tertiary" "1" "0" "0" "0" "0" 16.1693488040698
77 "Male" "Tertiary" "1" "0" "0" "0" "0" 16.8440037855558
78 "Male" "Tertiary" "1" "0" "0" "0" "0" 17.5323520926939
79 "Male" "Tertiary" "1" "0" "0" "0" "0" 18.2327748250806
80 "Male" "Tertiary" "1" "0" "0" "0" "0" 18.9433758766575
81 "Male" "Tertiary" "1" "0" "0" "0" "0" 19.661963865495
82 "Male" "Tertiary" "1" "0" "0" "0" "0" 20.3860361486716
83 "Male" "Tertiary" "1" "0" "0" "0" "0" 21.112765820019
84 "Male" "Tertiary" "1" "0" "0" "0" "0" 21.8389927272413
85 "Male" "Tertiary" "1" "0" "0" "0" "0" 22.5612196798824
30 "Female" "Secondary" "1" "0" "0" "0" "0" 0.518588915414919
31 "Female" "Secondary" "1" "0" "0" "0" "0" 0.565676680385598
32 "Female" "Secondary" "1" "0" "0" "0" "0" 0.617020083911312
33 "Female" "Secondary" "1" "0" "0" "0" "0" 0.673000017407746
34 "Female" "Secondary" "1" "0" "0" "0" "0" 0.734030767596347
35 "Female" "Secondary" "1" "0" "0" "0" "0" 0.800562813835046
36 "Female" "Secondary" "1" "0" "0" "0" "0" 0.873068417609981
37 "Female" "Secondary" "1" "0" "0" "0" "0" 0.951980046719557
38 "Female" "Secondary" "1" "0" "0" "0" "0" 1.0377204196084
39 "Female" "Secondary" "1" "0" "0" "0" "0" 1.13071202415574
40 "Female" "Secondary" "1" "0" "0" "0" "0" 1.2313709748472
41 "Female" "Secondary" "1" "0" "0" "0" "0" 1.34009979313133
42 "Female" "Secondary" "1" "0" "0" "0" "0" 1.45727905936874
43 "Female" "Secondary" "1" "0" "0" "0" "0" 1.58325790672049
44 "Female" "Secondary" "1" "0" "0" "0" "0" 1.71834335544512
45 "Female" "Secondary" "1" "0" "0" "0" "0" 1.86278852070511
46 "Female" "Secondary" "1" "0" "0" "0" "0" 2.01677976820145
47 "Female" "Secondary" "1" "0" "0" "0" "0" 2.18042293952817
48 "Female" "Secondary" "1" "0" "0" "0" "0" 2.35372882245379
49 "Female" "Secondary" "1" "0" "0" "0" "0" 2.53659809934726
50 "Female" "Secondary" "1" "0" "0" "0" "0" 2.72880606814232
51 "Female" "Secondary" "1" "0" "0" "0" "0" 2.9299874925541
52 "Female" "Secondary" "1" "0" "0" "0" "0" 3.13973359806739
53 "Female" "Secondary" "1" "0" "0" "0" "0" 3.35797430131281
54 "Female" "Secondary" "1" "0" "0" "0" "0" 3.58474503706668
55 "Female" "Secondary" "1" "0" "0" "0" "0" 3.82009380331115
56 "Female" "Secondary" "1" "0" "0" "0" "0" 4.06408542888657
57 "Female" "Secondary" "1" "0" "0" "0" "0" 4.316805851231
58 "Female" "Secondary" "1" "0" "0" "0" "0" 4.57836636654138
59 "Female" "Secondary" "1" "0" "0" "0" "0" 4.84890781862011
60 "Female" "Secondary" "1" "0" "0" "0" "0" 5.12860469673631
61 "Female" "Secondary" "1" "0" "0" "0" "0" 5.41766911681997
62 "Female" "Secondary" "1" "0" "0" "0" "0" 5.71635466401195
63 "Female" "Secondary" "1" "0" "0" "0" "0" 6.02496007781749
64 "Female" "Secondary" "1" "0" "0" "0" "0" 6.34383276366875
65 "Female" "Secondary" "1" "0" "0" "0" "0" 6.6733721164235
66 "Female" "Secondary" "1" "0" "0" "0" "0" 7.01403264205513
67 "Female" "Secondary" "1" "0" "0" "0" "0" 7.36632686338144
68 "Female" "Secondary" "1" "0" "0" "0" "0" 7.73082799400872
69 "Female" "Secondary" "1" "0" "0" "0" "0" 8.10817236161861
70 "Female" "Secondary" "1" "0" "0" "0" "0" 8.49906155720227
71 "Female" "Secondary" "1" "0" "0" "0" "0" 8.90426428076035
72 "Female" "Secondary" "1" "0" "0" "0" "0" 9.3244742748175
73 "Female" "Secondary" "1" "0" "0" "0" "0" 9.75982906183004
74 "Female" "Secondary" "1" "0" "0" "0" "0" 10.2102450853967
75 "Female" "Secondary" "1" "0" "0" "0" "0" 10.6755359580561
76 "Female" "Secondary" "1" "0" "0" "0" "0" 11.155398415339
77 "Female" "Secondary" "1" "0" "0" "0" "0" 11.6493973138809
78 "Female" "Secondary" "1" "0" "0" "0" "0" 12.1569497671238
79 "Female" "Secondary" "1" "0" "0" "0" "0" 12.6773085619055
80 "Female" "Secondary" "1" "0" "0" "0" "0" 13.2095450593512
81 "Female" "Secondary" "1" "0" "0" "0" "0" 13.7525318548509
82 "Female" "Secondary" "1" "0" "0" "0" "0" 14.3049255551353
83 "Female" "Secondary" "1" "0" "0" "0" "0" 14.8651501257167
84 "Female" "Secondary" "1" "0" "0" "0" "0" 15.4313813687146
85 "Female" "Secondary" "1" "0" "0" "0" "0" 16.0015332078886
30 "Male" "Secondary" "1" "0" "0" "0" "0" 0.949325086026024
31 "Male" "Secondary" "1" "0" "0" "0" "0" 1.03525950539143
32 "Male" "Secondary" "1" "0" "0" "0" "0" 1.12891088390706
33 "Male" "Secondary" "1" "0" "0" "0" "0" 1.23096062494473
34 "Male" "Secondary" "1" "0" "0" "0" "0" 1.34214812897944
35 "Male" "Secondary" "1" "0" "0" "0" "0" 1.46327532020899
36 "Male" "Secondary" "1" "0" "0" "0" "0" 1.5951797329012
37 "Male" "Secondary" "1" "0" "0" "0" "0" 1.73862179382737
38 "Male" "Secondary" "1" "0" "0" "0" "0" 1.89433912540089
39 "Male" "Secondary" "1" "0" "0" "0" "0" 2.06306329613415
40 "Male" "Secondary" "1" "0" "0" "0" "0" 2.24550801626807
41 "Male" "Secondary" "1" "0" "0" "0" "0" 2.44235539401898
42 "Male" "Secondary" "1" "0" "0" "0" "0" 2.65424018915334
43 "Male" "Secondary" "1" "0" "0" "0" "0" 2.88173204784415
44 "Male" "Secondary" "1" "0" "0" "0" "0" 3.12531576146616
45 "Male" "Secondary" "1" "0" "0" "0" "0" 3.38536966227131
46 "Male" "Secondary" "1" "0" "0" "0" "0" 3.66214235027267
47 "Male" "Secondary" "1" "0" "0" "0" "0" 3.95572803695069
48 "Male" "Secondary" "1" "0" "0" "0" "0" 4.26604089053989
